"No.","Time","Source","Destination","Protocol","Length","Info"
"6669","38.853347","2a00:1450:400e:80d::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","1042","SETTINGS[0], WINDOW_UPDATE[0]"
"6671","38.853461","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:80d::200e","HTTP2","117","SETTINGS[0]"
"6672","38.854461","2a00:1450:400e:80d::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","117","SETTINGS[0]"
"6675","38.914619","2a00:1450:400e:80d::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","1294","[TLS segment of a reassembled PDU]"
"6676","38.914619","2a00:1450:400e:80d::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","1213","HEADERS[1]: 200 OK"
"6679","38.915084","2a00:1450:400e:80d::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","1294","[TLS segment of a reassembled PDU]"
"6680","38.915084","2a00:1450:400e:80d::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2502","[TLS segment of a reassembled PDU]"
"6683","38.916257","2a00:1450:400e:80d::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","3839","DATA[1]"
"6685","38.916927","2a00:1450:400e:80d::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","1294","[TLS segment of a reassembled PDU]"
"6686","38.916927","2a00:1450:400e:80d::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","1294","[TLS segment of a reassembled PDU]"
"6687","38.916927","2a00:1450:400e:80d::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","1294","[TLS segment of a reassembled PDU]"
"6688","38.916927","2a00:1450:400e:80d::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","1965","DATA[1]"
"6693","38.919758","2a00:1450:400e:80d::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","1294","[TLS segment of a reassembled PDU]"
"6694","38.919758","2a00:1450:400e:80d::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","1294","[TLS segment of a reassembled PDU]"
"6695","38.919758","2a00:1450:400e:80d::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","1294","[TLS segment of a reassembled PDU]"
"6699","38.920257","2a00:1450:400e:80d::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","1184","DATA[1]"
"6700","38.920257","2a00:1450:400e:80d::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","311","DATA[1]"
"6701","38.920257","2a00:1450:400e:80d::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","315","DATA[1]"
"6702","38.920257","2a00:1450:400e:80d::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","169","DATA[1] (text/html)"
"6703","38.920258","2a00:1450:400e:80d::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","125","PING[0]"
"6705","38.922213","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:80d::200e","HTTP2","125","PING[0]"
"7075","39.719553","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:810::200a","HTTP2","631","HEADERS[3]: POST /batch?%24ct=multipart%2Fmixed%3B%20boundary%3D%22%3D%3D%3D%3D%3Doswmv2gxavtg%3D%3D%3D%3D%3D%22&key=AIzaSyD_InbmSFufIEps5UAt2NmB_3LvBH3Sz_8"
"7076","39.719597","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:810::200a","HTTP2","1040","DATA[3] (text/plain)"
"7123","39.759033","2a00:1450:400e:810::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","213","HEADERS[3]: 200 OK"
"7124","39.759033","2a00:1450:400e:810::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","1294","[TLS segment of a reassembled PDU]"
"7125","39.759033","2a00:1450:400e:810::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","381","DATA[3]"
"7126","39.759033","2a00:1450:400e:810::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","277","DATA[3] (application/http)"
"7127","39.759033","2a00:1450:400e:810::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","125","PING[0]"
"7151","39.760260","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:810::200a","HTTP2","125","PING[0]"
"7333","48.677411","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:811::200a","HTTP2","323","HEADERS[3]: OPTIONS /punctual/multi-watch/channel?VER=8&gsessionid=LYq4FlajCP76iV-k8eMTjjAOSe4uYvtOriyq_okGEXQ&key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ&RID=49146&CVER=22&zx=60s0gzt77bpu&t=1"
"7334","48.679157","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:811::200a","HTTP2","125","PING[0]"
"7338","48.687093","2a00:1450:400e:811::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","125","PING[0]"
"7351","48.790646","2a00:1450:400e:811::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","207","HEADERS[3]: 200 OK"
"7352","48.790646","2a00:1450:400e:811::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","117","DATA[3]"
"7353","48.790647","2a00:1450:400e:811::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","125","PING[0]"
"7357","48.796982","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:811::200a","HTTP2","125","PING[0]"
"7527","60.014702","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:801::2003","TLSv1.3","627","Client Hello (SNI=update.googleapis.com)"
"7529","60.023896","2a00:1450:400e:801::2003","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2502","Server Hello, Change Cipher Spec"
"7532","60.024403","2a00:1450:400e:801::2003","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","1312","Encrypted Extensions, Certificate, Certificate Verify, Finished"
"7536","60.032193","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:801::2003","TLSv1.3","160","Change Cipher Spec, Encrypted Extensions, Finished"
"7537","60.032696","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:801::2003","HTTP2","178","Magic, SETTINGS[0], WINDOW_UPDATE[0]"
"7538","60.033118","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:801::2003","HTTP2","962","HEADERS[1]: POST /service/update2/json?cup2key=14:rOr7AT7ID_fU5IYUr463gYUCIKgAFxdcUkNSb_cUqCY&cup2hreq=2e2b193cf06fbf49997f64b66a5f13045b3a4f59bfbf2f90bf73dfd6e6920c61"
"7540","60.033804","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:801::2003","HTTP2/JSON","336","DATA[1], JSON (application/json)"
"7541","60.040906","2a00:1450:400e:801::2003","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","1056","SETTINGS[0], WINDOW_UPDATE[0]"
"7542","60.040906","2a00:1450:400e:801::2003","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","117","SETTINGS[0]"
"7547","60.041691","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:801::2003","HTTP2","117","SETTINGS[0]"
"7550","60.051899","2a00:1450:400e:801::2003","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","886","HEADERS[1]: 200 OK"
"7551","60.051899","2a00:1450:400e:801::2003","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","1138","DATA[1]"
"7552","60.051899","2a00:1450:400e:801::2003","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2/JSON","236","DATA[1], JSON (application/json)"
"7553","60.051899","2a00:1450:400e:801::2003","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","125","PING[0]"
"7555","60.055703","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:801::2003","HTTP2","125","PING[0]"
"7880","78.763770","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:80f::200e","HTTP2","405","HEADERS[7]: GET /u/0/d/1W3dyRRG_ZExOsJlLIuJX4tYENPnnwa69=w800-iv1"
"7881","78.765583","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:80f::200e","HTTP2","125","PING[0]"
"7884","78.773355","2a00:1450:400e:80f::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","125","PING[0]"
"7898","78.808098","2a00:1450:400e:80f::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","1294","[TLS segment of a reassembled PDU]"
"7899","78.808098","2a00:1450:400e:80f::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","367","HEADERS[7]: 302 Found"
"7900","78.808098","2a00:1450:400e:80f::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","1294","[TLS segment of a reassembled PDU]"
"7903","78.808461","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:80f::200e","HTTP2","121","WINDOW_UPDATE[0]"
"7904","78.808678","2a00:1450:400e:80f::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","794","DATA[7]"
"7905","78.808678","2a00:1450:400e:80f::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","117","DATA[7] (text/html)"
"7906","78.808678","2a00:1450:400e:80f::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","125","PING[0]"
"7908","78.808757","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:80f::200e","HTTP2","160","PING[0]"
"7918","78.827788","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:810::2001","HTTP2","228","HEADERS[3]: GET /-Vxeb8-ib6W8/Yjj89jEOUfI/AAAAAAACYOE/fGF3ROO9Qhkhg6d7ITmtkGwey1Kw14rXgCNcBGAsYHQ/s16-c-k/Logo-Google-Drive-16.png"
"7919","78.827815","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:810::2001","HTTP2","269","HEADERS[5]: GET /-Kwv2FFTmmdo/XfoJizabQsI/AAAAAAAAV9Y/hMYmnisQXDcDVIH5pwTgKJplTq25Qh5-ACLcBGAsYHQ/s16-c-k/d-logo-blue-bkg%254016h.png"
"7926","78.835494","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:810::2001","HTTP2","1443","HEADERS[7]: GET /fife/ALs6j_GJMgy8U92Oc_vj4yGnCI9BW27CW23ED63_aEjt_atN7gQ-RRgb-LjmxFUj4cTqy8W4u1QG1B6cFerPFD9ljttZckCXVV24dfmNue43iZJktOkyEHTvsxwc_ZEsMCxPu5M2dbAHQYVOJDgOJ7NYLgpcB4PQIS8WiahOtTAi9l4Mj8wY12pe6_3nTfgcTgHRbZLxm-S4K_oosp_K98Nw8WwBYRIvavay0LJP0Y1lW9AOhd2oGVa5wFy4VdE6t8wB1-0mZ23th_J9_-bAtLNqTfjJA9UR5FndcuA2IFbnoK-bGH3C0IvP7oHhVr6hx-fUTar_-2nuFEZ0AW0OcTvWCSkemUHQmwhrdyINH_k3WiZEJ8bRwgHm54IMC2z6wuYQrxFOiSSBPgwEfWGN6byM8KMJNaQ3-JIr4ybL_o8ioN3awAiCmKgPUzwxoI4nmlovLgoT5RjWOIFsx_EyR3t5EjfCGkCiJrfVsntDe7OvuiE0s5K3PKLqfOITa6DQg34jMLjXP_64g1A7ZsV96vgFqnDITKuGtn1lX1HYlWMyQcr0XAfDuoxSnum7YpjNp9RKTHwh5kA51ZXHTFUtzDKqw2Sb7nqvmLyCtQGKDUQEvZx9gS8uuLoZtRzPzJ9WhemLL7Eu5PSGAT1gGhcMW3wEMYTpoo80wmJTHaHC9s1wE1G-BROTGxC2WAEEsMWJTNv1-Wmrwz0730E5YAlSKHvEyqs3ZxldndxntGohXeGriRmTMoHzvKZYx_fyK1gk-e23xl6klmsEn0QAmAVy4WFAzsM6uymyvUQafGmmjuvqZeH63FQMd32KCi0H-uZynqaz3PUI-JiFl3oKuoCwxB5EGrfUQdtrQIHMmkBAMEhGYxKzbMDeBt8ULk4k7jvoV0OfXyxdd71sg1_44Elwj4aW0RHAofbkFVAdzpGqhvKzARJnpT3vaut_9hhYr0i0Sa8TwhFVOysfQC3dkM0jMffWUT0XYl2r3uRWpm7pVhRJk25kyGWG9iP269j_u4Ys9NF66193WlayPhY6l2Kn1lcD8q3hk6mkniR-4SAVmrarRwE1FX8gWdAfvETgfsb6gyEvvM_NJz3KkOuokOdEtu2o7ZKpIF99BSC8HLKmX-rpJvPJ6Vk9aQg-s1yG7qSaUywW8lXWcYoLv2elSZU-x2cUHPtKoJPw6k_wN2q9_KAwxE3nfbyYMKj4ZivmPjDcyaH_22_p03Mj5ikuN2n9Q5dOR1GGgh7wlUuQN7A1tANHEORyG9xiEvhpagiSpYgnHKXsD5dvhRDGnHAmGi98J-H_J2gEMGdXuS-GurJ9q6Aqe0UAHvCEQOY4yPgvZE6qxbMglRCQAYjZDOtNPrVGFkJMYcvSTSuhfBaXtvGTVbcz21HlgK1qZOAquN_efFoAh_2srWT_fviCyP6G4kshjAobz7bE-pEu4Nl5KS2o3pT-pGIfDadE14J2CONFG7G_-JjPnaekngvqMeq3GVOz6Jdf-aJJJLL8dHV8cumPjL30Ntmr_U-yhq4JWjafr3I86hEqnpty7SmuKD1Nz0luSzfmig0XBfZ1h_DdR3V9Ri7INWGOBaFN8XuzBzEGjq4LQtdbJxJA-WoiPjF4_Ngf-g=w800"
"7928","78.835561","2a00:1450:400e:810::2001","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","125","Application Data"
"7934","78.844472","2a00:1450:400e:810::2001","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","227","Application Data"
"7935","78.844472","2a00:1450:400e:810::2001","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","698","Application Data"
"7936","78.844472","2a00:1450:400e:810::2001","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","117","Application Data"
"7937","78.844472","2a00:1450:400e:810::2001","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","125","Application Data"
"7938","78.844472","2a00:1450:400e:810::2001","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","200","Application Data"
"7939","78.844472","2a00:1450:400e:810::2001","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","678","Application Data"
"7940","78.844472","2a00:1450:400e:810::2001","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","117","Application Data"
"7945","78.854324","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:810::2001","HTTP2","121","WINDOW_UPDATE[0]"
"7946","78.854350","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:810::2001","HTTP2","125","PING[0]"
"7961","79.471573","2a00:1450:400e:810::2001","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","199","Application Data"
"7962","79.471573","2a00:1450:400e:810::2001","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","1294","Application Data"
"7963","79.471573","2a00:1450:400e:810::2001","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","1294","Application Data"
"7964","79.471573","2a00:1450:400e:810::2001","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2502","Application Data, Application Data"
"7965","79.471573","2a00:1450:400e:810::2001","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","4918","Application Data, Application Data, Application Data, Application Data"
"7966","79.471630","2a00:1450:400e:810::2001","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","6126","Application Data, Application Data, Application Data, Application Data, Application Data"
"7967","79.471630","2a00:1450:400e:810::2001","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","6126","Application Data, Application Data, Application Data, Application Data, Application Data"
"7968","79.471647","2a00:1450:400e:810::2001","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","3710","Application Data, Application Data, Application Data"
"7970","79.472783","2a00:1450:400e:810::2001","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2502","Application Data, Application Data"
"7971","79.472783","2a00:1450:400e:810::2001","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","6126","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"7972","79.472783","2a00:1450:400e:810::2001","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","6126","Application Data, Application Data, Application Data, Application Data, Application Data"
"7973","79.472802","2a00:1450:400e:810::2001","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","1294","Application Data"
"7975","79.479212","2a00:1450:400e:810::2001","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2502","Application Data, Application Data"
"7977","79.480065","2a00:1450:400e:810::2001","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","3710","Application Data, Application Data, Application Data"
"7978","79.480065","2a00:1450:400e:810::2001","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","4918","Application Data, Application Data, Application Data, Application Data"
"7981","79.481921","2a00:1450:400e:810::2001","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","1294","Application Data"
"7982","79.481922","2a00:1450:400e:810::2001","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","6126","Application Data, Application Data, Application Data, Application Data, Application Data"
"7984","79.482556","2a00:1450:400e:810::2001","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","6126","Application Data, Application Data, Application Data, Application Data, Application Data"
"7986","79.483790","2a00:1450:400e:810::2001","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","6126","Application Data, Application Data, Application Data, Application Data, Application Data"
"7988","79.484507","2a00:1450:400e:810::2001","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","6126","Application Data, Application Data, Application Data, Application Data, Application Data"
"7990","79.485705","2a00:1450:400e:810::2001","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","6126","Application Data, Application Data, Application Data, Application Data, Application Data"
"7992","79.486384","2a00:1450:400e:810::2001","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","6126","Application Data, Application Data, Application Data, Application Data, Application Data"
"7994","79.486989","2a00:1450:400e:810::2001","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","4630","Application Data, Application Data, Application Data, Application Data"
"7996","79.487986","2a00:1450:400e:810::2001","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","6126","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"7998","79.488896","2a00:1450:400e:810::2001","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","4654","Application Data, Application Data, Application Data, Application Data"
"8000","79.489913","2a00:1450:400e:810::2001","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","6126","Application Data, Application Data, Application Data, Application Data, Application Data"
"8002","79.490334","2a00:1450:400e:810::2001","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2141","Application Data, Application Data, Application Data, Application Data"
"8004","79.491674","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:810::2001","HTTP2","125","PING[0]"
"8088","85.410455","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:811::2001","TLSv1.3","607","Client Hello (SNI=drive.usercontent.google.com)"
"8090","85.444691","2a00:1450:400e:811::2001","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2502","Server Hello, Change Cipher Spec"
"8091","85.444692","2a00:1450:400e:811::2001","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2364","Encrypted Extensions, Certificate, Certificate Verify, Finished"
"8094","85.448061","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:811::2001","TLSv1.3","160","Change Cipher Spec, Encrypted Extensions, Finished"
"8095","85.448404","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:811::2001","HTTP2","178","Magic, SETTINGS[0], WINDOW_UPDATE[0]"
"8096","85.449160","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:811::2001","HTTP2","501","HEADERS[1]: OPTIONS /uc?id=1W3dyRRG_ZExOsJlLIuJX4tYENPnnwa69&authuser=0&export=download"
"8100","85.458087","2a00:1450:400e:811::2001","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","1070","SETTINGS[0], WINDOW_UPDATE[0]"
"8101","85.458087","2a00:1450:400e:811::2001","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","117","SETTINGS[0]"
"8104","85.458289","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:811::2001","HTTP2","117","SETTINGS[0]"
"8132","85.562939","2a00:1450:400e:811::2001","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","520","HEADERS[1]: 200 OK"
"8133","85.563891","2a00:1450:400e:811::2001","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","117","DATA[1]"
"8134","85.563892","2a00:1450:400e:811::2001","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","125","PING[0]"
"8138","85.570888","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:811::2001","HTTP2","125","PING[0]"
"26834","114.616215","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:805::200a","HTTP2","454","HEADERS[5]: OPTIONS /v1/metadata?docId=1W3dyRRG_ZExOsJlLIuJX4tYENPnnwa69&revisionId&userLocale=fr&timeZoneId=Etc%2FGMT-1&documentResourceKey.resourceKey&forceImportEnabled=true&populateExperimentConfig=true&key=AIzaSyD_InbmSFufIEps5UAt2NmB_3LvBH3Sz_8&%24unique=gc078"
"26835","114.616715","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:805::200a","HTTP2","371","HEADERS[7]: OPTIONS /v1/metadata?docId=1jlWiyzr_4xLHpYd4YhhyQPpsQuD2TAmR&revisionId&userLocale=fr&timeZoneId=Etc%2FGMT-1&documentResourceKey.resourceKey&forceImportEnabled=true&populateExperimentConfig=true&key=AIzaSyD_InbmSFufIEps5UAt2NmB_3LvBH3Sz_8&%24unique=gc078"
"26848","114.624143","2a00:1450:400e:805::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","125","PING[0]"
"26896","114.720880","2a00:1450:400e:805::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","248","HEADERS[7]: 200 OK"
"26897","114.720880","2a00:1450:400e:805::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","158","HEADERS[5]: 200 OK"
"26898","114.720880","2a00:1450:400e:805::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","117","DATA[7]"
"26899","114.720880","2a00:1450:400e:805::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","125","PING[0]"
"26900","114.720880","2a00:1450:400e:805::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","117","DATA[5]"
"26908","114.735593","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:805::200a","HTTP2","125","PING[0]"
"27555","116.007685","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:803::200a","TLSv1.3","622","Client Hello (SNI=peoplestackwebexperiments-pa.clients6.google.com)"
"27561","116.009990","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:803::200a","TLSv1.3","622","Client Hello (SNI=peoplestackwebexperiments-pa.clients6.google.com)"
"27569","116.017964","2a00:1450:400e:803::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","3710","Server Hello, Change Cipher Spec"
"27571","116.017964","2a00:1450:400e:803::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2855","Encrypted Extensions, Certificate, Certificate Verify, Finished"
"27575","116.018639","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:803::200a","TLSv1.3","160","Change Cipher Spec, Encrypted Extensions, Finished"
"27576","116.019492","2a00:1450:400e:803::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2502","Server Hello, Change Cipher Spec"
"27580","116.020852","2a00:1450:400e:803::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2855","Encrypted Extensions, Certificate, Certificate Verify, Finished"
"27584","116.021220","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:803::200a","TLSv1.3","160","Change Cipher Spec, Encrypted Extensions, Finished"
"27587","116.026653","2a00:1450:400e:803::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","1110","SETTINGS[0], WINDOW_UPDATE[0]"
"27589","116.028703","2a00:1450:400e:803::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","1110","SETTINGS[0], WINDOW_UPDATE[0]"
"27667","116.271554","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:4002:411::200a","HTTP2","186","HEADERS[3]: OPTIONS /$rpc/peoplestack.PeopleStackAutocompleteService/Warmup"
"27668","116.271916","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:4002:411::200a","HTTP2","125","PING[0]"
"27680","116.291830","2a00:1450:4002:411::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","125","PING[0]"
"27689","116.309962","2a00:1450:4002:411::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","158","HEADERS[3]: 200 OK"
"27691","116.310495","2a00:1450:4002:411::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","117","DATA[3]"
"27692","116.310991","2a00:1450:4002:411::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","125","PING[0]"
"27694","116.314360","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:4002:411::200a","HTTP2","125","PING[0]"
"27829","125.480606","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:803::200a","TLSv1.3","606","Client Hello (SNI=safebrowsing.googleapis.com)"
"27831","125.498726","2a00:1450:400e:803::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2502","Server Hello, Change Cipher Spec"
"27833","125.498726","2a00:1450:400e:803::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","110","Encrypted Extensions, Certificate, Certificate Verify, Finished"
"27837","125.508656","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:803::200a","TLSv1.3","160","Change Cipher Spec, Encrypted Extensions, Finished"
"27838","125.509255","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:803::200a","HTTP2","178","Magic, SETTINGS[0], WINDOW_UPDATE[0]"
